2023:02:02 06:50:10.432 WARN  --- [HikariPool-1 housekeeper] com.zaxxer.hikari.pool.HikariPool : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=9h17m17s578ms371µs300ns). 
2023:02:02 08:03:09.334 INFO  --- [http-nio-30403-exec-7] c.s.b.s.queries.CommonDataService : 3 
2023:02:02 08:03:09.334 INFO  --- [http-nio-30403-exec-7] c.s.b.s.queries.CommonDataService : method1 
2023:02:02 08:03:09.334 INFO  --- [http-nio-30403-exec-7] c.s.b.s.queries.CommonDataService : method2 
2023:02:02 08:03:09.334 INFO  --- [http-nio-30403-exec-7] c.s.b.s.queries.CommonDataService : method3 
2023:02:02 08:03:09.334 INFO  --- [http-nio-30403-exec-7] c.s.b.s.queries.CommonDataService : 4 
2023:02:02 08:03:09.334 INFO  --- [http-nio-30403-exec-7] c.s.b.s.queries.CommonDataService : method1 
2023:02:02 08:03:09.334 INFO  --- [http-nio-30403-exec-7] c.s.b.s.queries.CommonDataService : method2 
2023:02:02 08:03:09.335 INFO  --- [http-nio-30403-exec-7] c.s.b.s.queries.CommonDataService : method3 
2023:02:02 08:03:09.335 INFO  --- [http-nio-30403-exec-7] c.s.b.s.queries.CommonDataService : 5 
2023:02:02 08:03:09.335 INFO  --- [http-nio-30403-exec-7] c.s.b.s.queries.CommonDataService : method1 
2023:02:02 08:03:09.336 INFO  --- [http-nio-30403-exec-7] c.s.b.s.queries.CommonDataService : method2 
2023:02:02 08:03:09.336 INFO  --- [http-nio-30403-exec-7] c.s.b.s.queries.CommonDataService : method3 
2023:02:02 08:03:09.336 INFO  --- [http-nio-30403-exec-7] c.s.b.s.queries.CommonDataService : 6 
2023:02:02 08:03:09.336 INFO  --- [http-nio-30403-exec-7] c.s.b.s.queries.CommonDataService : method1 
2023:02:02 08:03:09.336 INFO  --- [http-nio-30403-exec-7] c.s.b.s.queries.CommonDataService : method2 
2023:02:02 08:03:09.336 INFO  --- [http-nio-30403-exec-7] c.s.b.s.queries.CommonDataService : method3 
2023:02:02 08:03:09.336 INFO  --- [http-nio-30403-exec-7] c.s.b.s.h.s.HierarchyDataService : save 
2023:02:02 08:03:09.336 INFO  --- [http-nio-30403-exec-7] c.s.b.s.h.s.HierarchyDataService : data HierarchyData(seq=null, name=subnode1, description=root1 sub node1, root=HierarchyData(seq=62, name=root, description=root node, root=null, parent=null, leftNode=1, rightNode=2, depth=0, nodeOrder=29, files=[], boards=[]), parent=HierarchyData(seq=62, name=root, description=root node, root=null, parent=null, leftNode=1, rightNode=2, depth=0, nodeOrder=29, files=[], boards=[]), leftNode=3, rightNode=4, depth=1, nodeOrder=0, files=[], boards=[]) 
2023:02:02 08:03:09.345 INFO  --- [http-nio-30403-exec-7] c.s.b.s.queries.CommonDataService : 7 
2023:02:02 08:03:51.865 INFO  --- [http-nio-30403-exec-9] c.s.b.s.f.JwtAuthenticationFilter : jwt start 
2023:02:02 08:03:51.866 INFO  --- [http-nio-30403-exec-9] c.s.b.s.f.JwtAuthenticationFilter : jwt start6 
2023:02:02 08:03:51.866 INFO  --- [http-nio-30403-exec-9] c.s.b.s.f.JwtAuthenticationFilter : jwt start1 
2023:02:02 08:03:51.866 INFO  --- [http-nio-30403-exec-9] c.s.b.s.f.JwtAuthenticationFilter : jwt start5 
2023:02:02 08:03:51.867 INFO  --- [http-nio-30403-exec-9] c.s.b.s.filters.SecurityFilter : cors filter start 
2023:02:02 08:03:51.867 INFO  --- [http-nio-30403-exec-9] c.s.b.s.f.RequestServletFilter : requestServletFilter start 
2023:02:02 08:03:51.867 INFO  --- [http-nio-30403-exec-9] c.s.b.s.f.RequestServletFilter : requestServletFilter start2 
2023:02:02 08:03:51.868 INFO  --- [http-nio-30403-exec-9] c.s.b.s.f.RequestServletFilter : responseorg.springframework.security.web.header.HeaderWriterFilter$HeaderWriterResponse@120234cf 
2023:02:02 08:03:51.871 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method1 
2023:02:02 08:03:51.873 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method2 
2023:02:02 08:03:51.873 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method3 
2023:02:02 08:03:51.888 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : origin : HierarchyData(seq=62, name=root, description=root node, root=null, parent=null, leftNode=1, rightNode=2, depth=0, nodeOrder=29, files=[], boards=[]) 
2023:02:02 08:03:51.888 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method1 
2023:02:02 08:03:51.888 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method2 
2023:02:02 08:03:51.888 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method3 
2023:02:02 08:03:51.889 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method1 
2023:02:02 08:03:51.889 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method2 
2023:02:02 08:03:51.889 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method3 
2023:02:02 08:03:51.889 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method1 
2023:02:02 08:03:51.889 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method2 
2023:02:02 08:03:51.889 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method3 
2023:02:02 08:03:51.890 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : 1 
2023:02:02 08:03:51.890 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method1 
2023:02:02 08:03:51.890 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method2 
2023:02:02 08:03:51.890 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method3 
2023:02:02 08:03:51.890 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : 2 
2023:02:02 08:03:51.890 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method1 
2023:02:02 08:03:51.890 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method2 
2023:02:02 08:03:51.890 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method3 
2023:02:02 08:03:51.890 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method4 
2023:02:02 08:03:51.891 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method5 
2023:02:02 08:03:51.891 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : 3 
2023:02:02 08:03:51.891 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method1 
2023:02:02 08:03:51.891 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method2 
2023:02:02 08:03:51.891 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method3 
2023:02:02 08:03:51.892 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : 4 
2023:02:02 08:03:51.892 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method1 
2023:02:02 08:03:51.892 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method2 
2023:02:02 08:03:51.892 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method3 
2023:02:02 08:03:51.892 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : 5 
2023:02:02 08:03:51.892 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method1 
2023:02:02 08:03:51.892 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method2 
2023:02:02 08:03:51.892 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method3 
2023:02:02 08:03:51.893 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : 6 
2023:02:02 08:03:51.893 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method1 
2023:02:02 08:03:51.893 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method2 
2023:02:02 08:03:51.893 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : method3 
2023:02:02 08:03:51.893 INFO  --- [http-nio-30403-exec-9] c.s.b.s.h.s.HierarchyDataService : save 
2023:02:02 08:03:51.893 INFO  --- [http-nio-30403-exec-9] c.s.b.s.h.s.HierarchyDataService : data HierarchyData(seq=null, name=subnode2, description=root1 sub node2, root=HierarchyData(seq=62, name=root, description=root node, root=null, parent=null, leftNode=1, rightNode=2, depth=0, nodeOrder=29, files=[], boards=[]), parent=HierarchyData(seq=62, name=root, description=root node, root=null, parent=null, leftNode=1, rightNode=2, depth=0, nodeOrder=29, files=[], boards=[]), leftNode=3, rightNode=4, depth=1, nodeOrder=0, files=[], boards=[]) 
2023:02:02 08:03:51.920 INFO  --- [http-nio-30403-exec-9] c.s.b.s.queries.CommonDataService : 7 
2023:02:02 08:26:46.381 INFO  --- [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default' 
2023:02:02 08:26:46.392 INFO  --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource : HikariPool-1 - Shutdown initiated... 
2023:02:02 08:26:46.416 INFO  --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource : HikariPool-1 - Shutdown completed. 
2023:02:02 08:26:57.043 INFO  --- [main] com.srlab.basic.BasicApplication : Starting BasicApplication using Java 11 on SES-2303 with PID 6120 (C:\Users\user\Desktop\backendBasic\target\classes started by user in C:\Users\user\Desktop\backendBasic) 
2023:02:02 08:26:57.047 INFO  --- [main] com.srlab.basic.BasicApplication : The following 1 profile is active: "oauth" 
2023:02:02 08:26:58.335 INFO  --- [main] o.s.d.r.c.RepositoryConfigurationDelegate : Multiple Spring Data modules found, entering strict repository configuration mode 
2023:02:02 08:26:58.338 INFO  --- [main] o.s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode. 
2023:02:02 08:26:58.603 INFO  --- [main] o.s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 254 ms. Found 9 JPA repository interfaces. 
2023:02:02 08:26:58.619 INFO  --- [main] o.s.d.r.c.RepositoryConfigurationDelegate : Multiple Spring Data modules found, entering strict repository configuration mode 
2023:02:02 08:26:58.621 INFO  --- [main] o.s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data Redis repositories in DEFAULT mode. 
2023:02:02 08:26:58.646 INFO  --- [main] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.srlab.basic.authserverside.users.repositories.UserRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository 
2023:02:02 08:26:58.647 INFO  --- [main] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.srlab.basic.serverside.boards.repositories.BoardRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository 
2023:02:02 08:26:58.648 INFO  --- [main] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.srlab.basic.serverside.boards.repositories.CommentRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository 
2023:02:02 08:26:58.649 INFO  --- [main] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.srlab.basic.serverside.devices.repositories.DeviceRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository 
2023:02:02 08:26:58.650 INFO  --- [main] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.srlab.basic.serverside.files.repositories.FileRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository 
2023:02:02 08:26:58.650 INFO  --- [main] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.srlab.basic.serverside.files.repositories.FileTempRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository 
2023:02:02 08:26:58.652 INFO  --- [main] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.srlab.basic.serverside.hierarchies.repositories.HierarchyDataRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository 
2023:02:02 08:26:58.652 INFO  --- [main] o.s.d.r.c.RepositoryConfigurationExtensionSupport : Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.srlab.basic.serverside.logs.repositories.ApiHistoryRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository 
